OBJECTID,FACILITYID,MATERIAL_cof,DIAMETER,LENGTH,Major_Road,Major_Intersection,Minor_Intersection,Minor_Road,Buildings,Railroad,ROW,WaterAreas,WaterLines,zone,affected_lats,SchoolChildcare,Healthcare,CriticalCustomers,DIAMETER_score,Railroad_score,Buildings_score,WaterBodies_score,affected_lats_score,school_childcare_score,medical_score,critical_cust_score,Roadway_score,COF,INSTALLDATE,MATERIAL_lof,Age,Material,Service Life,Service Life Score,Breaks,Breaks_score,Z_MAX,Break Density Score,LOF,COF_normalized,LOF_normalized,RISK
281,wM-393,DIP,8,532.0,0.0,0.0,2.999414877302073,0.0,37.13492362381224,0.0,,1568.660181888962,,Zone-137,,,,,4,10,0,0,0,0,0,0,10,3,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,14.391363985766828,1.0,3.0,6,3,18
282,wM-396,DIP,8,388.0,0.0,0.0,0.0,0.0,10.127370084662465,261.6275829664225,,1460.1943241112783,,Zone-138,1.0,,,,4,0,5,0,1,0,0,0,10,3,1980-05-31 17:07:00.000000,DIP,44,DIP,90,5.0,,0.0,51.97399516253613,4.0,4.0,6,4,24
283,wM-398,DIP,6,8.0,389.3364712571871,371.5277531914738,0.0,0.0,35.5565771749657,254.15338615844144,,1450.530901639031,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2,1980-01-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,18.904661357703155,2.0,3.0,4,3,12
284,wM-399,DIP,8,7.0,382.10479973984286,364.4372782019608,0.0,0.0,35.606319281893704,254.15338615844144,,1458.061492912883,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2,1980-05-31 17:08:00.000000,DIP,44,DIP,90,5.0,,0.0,19.117728002084256,2.0,3.0,4,3,12
285,wM-400,DIP,6,517.0,33.175403984019546,17.233541070616276,0.0,0.0,32.7463262615512,244.292743611738,,1603.9663028066464,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,15.990887973041298,2.0,2.0,4,2,8
286,wM-401,DIP,8,21.0,397.4263633036245,380.5565599092562,0.0,0.0,83.88478201397582,223.4812581231081,,1599.795983966496,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,15.490540253065245,2.0,3.0,4,3,12
287,wM-402,DIP,8,131.0,389.5799596045128,371.9085483547776,0.0,0.0,30.44949703650017,245.2023400239328,,1456.108148510369,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2,1980-05-31 17:09:00.000000,DIP,44,DIP,90,5.0,,0.0,18.786847188321225,2.0,3.0,4,3,12
288,wM-404,DIP,8,29.0,397.0858868525239,379.2870155777112,0.0,0.0,68.36822614240137,244.292743611738,,1576.4354664254531,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2,1980-05-31 17:09:00.000000,DIP,44,DIP,90,5.0,,0.0,16.17190995515041,2.0,3.0,4,3,12
289,wM-405,DIP,6,21.0,598.8074144557829,584.8835726774837,0.0,0.0,61.43364426415659,264.91202549553554,,705.7762709640053,,Zone-106,10.0,,,,4,0,0,0,1,0,0,0,7,2,1980-01-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,3.6113687912232777,0.0,3.0,4,3,12
290,wM-406,DIP,12,2.0,612.3730102750317,600.2715025191076,0.0,0.0,61.43364426415659,263.3025059969873,,704.8576389750191,,Zone-106,10.0,,,,7,0,0,0,1,0,0,0,7,2,2005-01-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,2.970438640832616,0.0,2.0,4,2,8
291,wM-407,DIP,6,18.0,611.4190579741439,593.7946694561128,26.71657253443054,3.780943574430637,85.92315165760665,62.12010241244817,,578.5036969171928,,Zone-113,1.0,,,,4,5,0,0,1,0,0,0,0,2,2003-12-01 00:00:00.000000,DIP,21,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
292,wM-409,DIP,12,3.0,776.640398435841,765.0735977970872,0.0,0.0,72.29013343060745,1491.9596988692645,,1408.5143801769884,,Zone-103,6.0,,,,7,0,0,0,1,0,0,0,7,2,2006-01-01 00:00:00.000000,DIP,18,DIP,90,2.0,,0.0,0.0621898132059688,0.0,1.0,4,1,4
293,wM-410,DIP,12,1342.0,3.893940468946063,0.0,394.1498264337884,0.0,74.19302004354678,1302.6721959876772,,1163.2892811761835,,Zone-108,3.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
294,wM-411,DIP,12,721.0,3.810686072333801,0.0,399.1389240873217,0.0,37.180200332491054,645.9640957002816,,1250.0665619028855,,Zone-141,6.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,48.78651322064697,4.0,3.0,6,3,18
295,wM-412,DIP,6,3.0,3.84323297454764,0.0,396.611086428022,7.386567215490617,178.79534704205068,1292.576054188604,,1250.0665619028855,,Zone-141,6.0,,,,4,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
296,wM-413,DIP,12,11.0,6.351623468188905,0.0,397.7651094124558,6.523383673119481,178.79534704205068,1292.576054188604,,1247.2859432047176,,Zone-141,6.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
297,wM-414,DIP,6,288.0,1186.427022535966,2408.1067987876672,1603.0245091287577,1216.6128663197708,1548.1722203327058,705.231406546332,,1608.3855469878804,,Zone-142,2.0,,,,4,0,0,0,1,0,0,0,0,1,1995-01-01 00:00:00.000000,DIP,29,DIP,90,4.0,,0.0,0.0,0.0,2.0,1,2,2
298,wM-418,DIP,8,4.0,0.0,0.0,541.2409636906968,9.403828247638916,20.193263743217383,312.44105577784626,,1402.2870319343783,,Zone-118,1.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
299,wM-419,PVC,8,3.0,0.0,0.0,543.6841311965862,12.21312746725224,19.295004577515527,314.8561380269063,,1404.3903478350023,,Zone-118,1.0,,,,4,0,5,0,1,0,0,0,10,3,2001-12-01 00:00:00.000000,PVC,23,PVC,100,3.0,,0.0,,0.0,2.0,6,2,12
300,wM-420,DIP,8,821.0,0.0,0.0,0.0,0.0,12.335724233892511,289.64261238037653,,587.2934550107946,,Zone-143,5.0,,,,4,0,5,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.002701975156798,0.0,2.0,6,2,12
301,wM-421,CAS,4,771.0,752.8742108546645,735.104700524722,0.0,0.0,33.39293706623308,84.75815482022257,,199.02029989172243,,Zone-144,4.0,,,,4,5,0,0,1,0,0,0,7,3,1979-01-01 16:29:00.000000,CAS,45,CAS,75,6.0,,0.0,3.4149918000669817,1.0,4.0,6,4,24
302,wM-422,DIP,8,13.0,0.0,0.0,530.2296733003208,2.536472479561358,101.1992980564201,310.93389543503656,,1582.5053785234431,,Zone-118,1.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
303,wM-424,DIP,8,179.0,0.0,0.0,530.2296733003208,0.0,7.67309242167293,310.93389543503656,,1404.3903478350023,,Zone-118,1.0,,,,4,0,5,0,1,0,0,0,10,3,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,0.0,0.0,3.0,6,3,18
304,wM-425,DIP,12,3.0,384.2966771370152,366.57445265848975,0.0,0.0,56.38448934166718,286.42480489565503,,582.1860018129382,,Zone-115,,,,,7,0,0,0,0,0,0,0,7,2,2003-12-01 00:00:00.000000,DIP,21,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
305,wM-426,DIP,12,4.0,611.4190579741439,593.9648555776575,31.774757780382103,21.38307953606416,99.71947049376588,58.809468683804766,,595.7804619580784,,Zone-113,1.0,,,,7,5,0,0,1,0,0,0,0,2,2003-12-01 00:00:00.000000,DIP,21,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
306,wM-427,DIP,6,156.0,615.2962586849321,597.8409267569511,0.0,4.50959489301082,21.41264670513988,0.0,,596.5317717628322,,Zone-145,,,,,4,10,0,0,0,0,0,0,7,3,2003-12-01 00:00:00.000000,DIP,21,DIP,90,3.0,,0.0,0.5082936585371008,0.0,2.0,6,2,12
307,wM-430,DIP,12,168.0,613.6867251526107,601.4505880407894,0.0,0.0,56.31406852279835,95.74492345096316,,622.7970143703703,,Zone-146,1.0,,,,7,5,0,0,1,0,0,0,7,3,2005-01-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,2.9425506999717905,0.0,2.0,6,2,12
308,wM-433,DIP,12,9.0,4.368361527057798,0.0,517.5294466172473,0.0,36.20353382609389,634.6859097987174,,1532.9393523274932,,Zone-111,3.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,36.48937150284232,3.0,3.0,6,3,18
309,wM-434,DIP,12,376.0,0.0,0.0,531.7304692413809,0.0,40.32845071584645,0.0,,1675.508056732254,,Zone-147,3.0,,,,7,10,0,0,1,0,0,0,10,4,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.0,0.0,2.0,8,2,16
310,wM-437,DIP,6,11.0,5.470793681000549,0.0,523.1112012771553,0.0,34.96189393045831,256.93681127978346,,1589.2877953684797,,Zone-59,2.0,,,,4,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.6379041044637924,0.0,2.0,6,2,12
311,wM-438,DIP,12,3.0,5.470793681000549,0.0,523.1112012771553,0.0,40.94499020254492,256.93681127978346,,1599.6501131145876,,Zone-59,2.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.6876059657392104,0.0,2.0,6,2,12
312,wM-439,DIP,6,2.0,3.427743829720231,0.0,521.0672150177137,0.0,40.94499020254492,256.8075428344933,,1600.282346529974,,Zone-59,2.0,,,,4,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.64737363479351,0.0,2.0,6,2,12
313,wM-440,DIP,8,8.0,0.0,0.0,510.2125624356936,0.0,36.42567358026304,642.2720967356904,,1532.9393523274932,,Zone-111,3.0,,,,4,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,37.583528121803496,3.0,3.0,6,3,18
314,wM-441,DIP,12,4.0,6.657334344927695,0.0,516.2075765178387,0.0,36.42567358026304,642.2720967356904,,1530.152606118538,,Zone-111,3.0,,,,7,0,0,0,1,0,0,0,10,3,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,36.71613330295225,3.0,3.0,6,3,18
315,wM-442,DIP,8,2.0,751.7353086323823,733.9659563012164,0.0,2.562629437579683,56.31406852279835,95.74492345096316,,620.9228423435223,,Zone-146,1.0,,,,4,5,0,0,1,0,0,0,7,3,2005-01-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.543661494483134,0.0,2.0,6,2,12
316,wM-443,DIP,12,3.0,751.7353086323823,733.9659563012164,0.0,4.589570083586678,53.84165944974044,92.29218746397066,,621.4673793503821,,Zone-146,1.0,,,,7,5,0,0,1,0,0,0,7,3,2005-01-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.543661494483134,0.0,2.0,6,2,12
317,wM-444,CAS,6,382.0,380.0653202393282,362.6511739713554,0.0,0.0,71.00654611626953,0.0,,23.84699931264384,,Zone-148,1.0,,,,4,10,0,7,1,0,0,0,7,5,1979-01-01 00:00:00.000000,CAS,45,CAS,75,6.0,,0.0,4.276983031545816,1.0,4.0,10,4,40
319,wM-446,CAS,6,802.0,378.95875725852846,361.1390661913639,0.0,0.0,20.84191931814352,289.3544854257319,,58.514157338991375,,Zone-117,18.0,Connected,,,4,0,0,5,5,10,0,0,7,4,1976-01-01 00:00:00.000000,CAS,48,CAS,75,7.0,,0.0,0.0028079173344812,0.0,4.0,8,4,32
320,wM-447,CAS,6,8.0,762.2765159879733,744.6069362000995,0.0,0.0,86.24073761802515,76.81998529048536,,202.1297368592244,,Zone-134,5.0,,,,4,5,0,0,1,0,0,0,7,3,1979-01-01 00:00:00.000000,CAS,45,CAS,75,6.0,,0.0,4.397381404187674,1.0,4.0,6,4,24
321,wM-448,CAS,4,10.0,769.8528469387708,752.1808041465542,0.0,0.0,86.24073761802515,84.3962851492335,,206.96783056807067,,Zone-134,5.0,,,,4,5,0,0,1,0,0,0,7,3,1980-06-01 00:00:00.000000,CAS,44,CAS,75,6.0,,0.0,4.397381404187674,1.0,4.0,6,4,24
324,wM-451,DIP,12,4.0,279.273897477077,339.97001321561936,0.0,0.0,40.74859483348983,668.0768961463696,,984.5507714528752,,Zone-26,6.0,,,,7,0,0,0,1,0,0,0,7,2,2005-01-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,12.482604358824638,1.0,2.0,4,2,8
325,wM-452,DIP,12,8.0,11.415054086857555,280.5860644669648,1326.1473312792757,298.37651998209776,477.0562405799338,2503.794469054415,,1309.5213108538649,,Zone-108,3.0,,,,7,0,0,0,1,0,0,0,0,1,2005-05-01 00:00:00.000000,DIP,19,DIP,90,3.0,,0.0,0.0,0.0,2.0,1,2,2
326,wM-453,DIP,8,369.0,0.0,0.0,0.0,0.0,25.929099945249902,326.3264314879623,,954.8334868233144,,Zone-150,1.0,,,,4,0,0,0,1,0,0,0,10,3,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,12.781741041868496,1.0,3.0,6,3,18
327,wM-454,DIP,8,26.0,337.8662054988843,320.1171973001575,0.0,0.0,52.60588216715311,300.564410817407,,950.9508949784188,,Zone-151,,,,,4,0,0,0,0,0,0,0,7,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,4.0282597192873215,0.0,3.0,4,3,12
328,wM-455,PVC,12,19.0,368.46155669792495,350.70971141850873,0.0,0.0,65.34688710390178,295.70416836320527,,931.8335716432588,,Zone-131,4.0,,,,7,0,0,0,1,0,0,0,7,2,1978-01-01 18:34:00.000000,PVC,46,PVC,100,5.0,,0.0,,0.0,3.0,4,3,12
329,wM-456,DIP,8,3.0,1.125007530773688,0.0,369.69019401699023,1.899742680089716,100.60554762745228,700.8878424542497,,1077.9904743681502,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,13.082383219759128,1.0,2.0,4,2,8
330,wM-457,DIP,8,6.0,0.0,0.0,363.7055927777264,0.0,95.66562794974652,694.9596962616349,,1077.805399093755,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,12.977908425095665,1.0,3.0,4,3,12
331,wM-458,DIP,8,2.0,0.0,0.0,359.3935170014626,0.0,84.18117966172927,698.889236264772,,813.551940060465,,Zone-37,3.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,19.988807073737807,2.0,2.0,6,2,12
332,wM-459,DIP,8,28.0,0.0,0.0,331.64376856206843,0.0,86.57110169711044,701.2796597723204,,814.9478078893034,,Zone-153,1.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,21.148597259627305,2.0,2.0,6,2,12
333,wM-460,DIP,8,3.0,0.0,0.0,361.78095219696326,0.0,84.18117966172927,698.889236264772,,811.1761837641269,,Zone-37,3.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,19.90706069297571,2.0,2.0,6,2,12
334,wM-461,DIP,8,368.0,0.0,0.0,371.63788594838894,3.825723625145145,2.41027702516983,702.8966325551116,,1081.5966365592503,,Zone-154,5.0,,,,4,0,10,0,1,0,0,0,10,4,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,13.188641769465686,1.0,3.0,8,3,24
335,wM-462,DIP,8,2.0,0.0,0.0,455.0454150151931,5.302374009631673,88.42815034352269,742.9952499116469,,1514.2540297531448,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.1567380693550071,0.0,2.0,6,2,12
336,wM-463,DIP,8,4.0,0.0,0.0,456.06017426890816,4.003981581063459,85.27196369381618,744.4027568329361,,1515.630187202566,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.172058211889825,0.0,2.0,6,2,12
337,wM-464,DIP,12,826.0,0.0,0.0,321.61555864200614,0.0,18.673558536012173,1037.1949128418364,,1285.1212818854628,,Zone-155,7.0,,,,7,0,5,0,1,0,0,0,10,3,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,36.83721975267417,3.0,4.0,6,4,24
338,wM-465,PVC,6,10.0,0.0,4.03921142485126,663.0792212625469,20.443531960629063,42.85611016877702,1519.3107204201958,,1634.81709443635,,Zone-156,,,,,4,0,0,0,0,0,0,0,9,2,1980-06-01 00:00:00.000000,PVC,44,PVC,100,5.0,,0.0,,0.0,3.0,4,3,12
339,wM-466,CAS,12,3.0,254.48881038689825,237.3690323667639,0.0,0.0,68.00186240162812,1106.913449612318,,1437.6094372888751,,Zone-87,,,,,7,0,0,0,0,0,0,0,7,2,1998-01-01 00:00:00.000000,CAS,26,CAS,75,4.0,,0.0,0.0,0.0,2.0,4,2,8
340,wM-468,DIP,6,5.0,1801.757325866352,1791.5272634215976,66.4975147508503,11.44168530033099,83.64030615053603,3821.999445668273,,226.5673643318448,,Zone-16,7.0,,,,4,0,0,0,1,0,0,0,0,1,1980-01-01 18:52:00.000000,DIP,44,DIP,90,5.0,,0.0,0.0,0.0,3.0,1,3,3
341,wM-469,PVC,6,1.0,2065.694265159909,2057.149545965885,0.0,0.0,63.296228447586266,3492.804192382948,,281.04478680192057,,Zone-16,7.0,,,,4,0,0,0,1,0,0,0,7,2,1984-12-01 00:00:00.000000,PVC,40,PVC,100,4.0,,0.0,,0.0,2.0,4,2,8
342,wM-470,DIP,6,673.0,1039.0165008874092,1027.433970156254,0.0,0.0,36.15652846773558,3119.794640757287,,910.8166769908964,,Zone-19,12.0,,,,4,0,0,0,5,0,0,0,7,3,1985-01-01 18:49:00.000000,DIP,39,DIP,90,5.0,,0.0,158.4526324717891,8.0,5.0,6,5,30
343,wM-471,DIP,6,9.0,1530.1920575200404,1512.383636482362,0.0,0.0,80.88674053517117,3113.46491925188,,917.3298490432544,,Zone-13,16.0,,,,4,0,0,0,5,0,0,0,7,3,2024-08-01 00:00:00.000000,DIP,0,DIP,90,1.0,,0.0,160.07572686602666,8.0,3.0,6,3,18
344,wM-472,DIP,6,253.0,449.81805360060673,467.2937862118845,383.2860582994876,144.37706327029932,20.49081900127476,1154.5835692515052,,1482.168799663741,,Zone-157,1.0,,,,4,0,0,0,1,0,0,0,0,1,1980-01-01 18:11:00.000000,DIP,44,DIP,90,5.0,,0.0,12.025130950087307,1.0,3.0,1,3,3
345,wM-473,DIP,4,158.0,320.2834820234387,315.6797378904307,351.9822131320702,0.0,5.781801232006124,1022.5599249768602,,1332.5140548871907,,Zone-157,1.0,,,,4,0,5,0,1,0,0,0,6,2,1980-01-01 18:12:00.000000,DIP,44,DIP,90,5.0,,0.0,16.092411320996987,2.0,3.0,4,3,12
346,wM-474,DIP,4,4.0,317.3863901248348,312.34960897664286,351.98065832253405,0.0,50.53138451321376,1019.6072465858934,,1329.190101090098,,Zone-158,,,,,4,0,0,0,0,0,0,0,6,2,1980-01-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,16.15958848898836,2.0,3.0,4,3,12
347,wM-475,DIP,8,4.0,0.0,0.0,358.1703090436937,0.0,50.61876012877904,718.0468176392461,,2055.3947139085817,,Zone-159,,,,,4,0,0,0,0,0,0,0,10,2,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,8.97806826335609,1.0,2.0,4,2,8
348,wM-476,DIP,8,3.0,0.0,0.0,358.33124039084186,1.713542323079773,48.569773820032985,718.1084061188664,,2058.5047533830502,,Zone-159,,,,,4,0,0,0,0,0,0,0,10,2,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,8.956055510744122,1.0,2.0,4,2,8
349,wM-477,PVC,12,3.0,0.0,0.0,358.3324105485681,1.564283741506972,50.60878497896664,714.7567880511285,,2056.381739556316,,Zone-53,1.0,,,,7,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,PVC,22,PVC,100,3.0,,0.0,,0.0,2.0,6,2,12
350,wM-478,DIP,8,13.0,0.0,0.0,328.3391023184277,0.0,95.89179443884152,707.2915353492278,,1144.5352196596048,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,20.84068083274573,2.0,2.0,6,2,12
351,wM-480,DIP,12,56.0,33.525335240722896,17.20823582688398,242.37391554531035,0.0,47.89655760084406,746.5371501078808,,1178.9555238987564,,Zone-85,4.0,,,,7,0,0,0,1,0,0,0,6,2,1999-04-01 00:00:00.000000,DIP,25,DIP,90,3.0,,0.0,24.41070860202324,2.0,2.0,4,2,8
352,wM-481,DIP,8,30.0,3.617425557967246,0.0,298.4050330680233,0.0,75.74364245880592,716.5938158597753,,1152.719250100273,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,22.07529811712123,2.0,2.0,6,2,12
353,wM-482,DIP,8,8.0,0.0,0.0,337.114398768016,0.855783347081495,108.22105653460711,705.1708427194563,,1115.2106149331612,,Zone-160,,,,,4,0,0,0,0,0,0,0,10,2,1995-01-01 18:18:00.000000,DIP,29,DIP,90,4.0,,0.0,20.900647792314807,2.0,3.0,4,3,12
354,wM-483,DIP,8,2.0,0.0,0.0,335.1885951213352,5.744946706128346,106.8857769287804,713.2798693970526,,1122.4707360819286,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3,1995-01-29 18:19:00.000000,DIP,29,DIP,90,4.0,,0.0,20.9813748013618,2.0,3.0,6,3,18
355,wM-484,PVC,12,60.0,1.023947651096119,0.0,328.3391023184277,0.0,100.76021972695088,715.2506733175976,,1124.2044971703615,,Zone-85,4.0,,,,7,0,0,0,1,0,0,0,10,3,1997-01-01 00:00:00.000000,PVC,27,PVC,100,3.0,,0.0,,0.0,2.0,6,2,12
356,wM-485,DIP,6,15.0,0.0,93.13563346126986,371.1766228086904,355.72122443196065,11.317515764565632,715.6104591414067,,1358.6483413698988,,Zone-88,,,,,4,0,5,0,0,0,0,0,9,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
357,wM-486,DIP,12,66.0,0.0,0.0,285.70018061564,0.0,33.26092256920321,702.425965176501,,765.9761674127316,,Zone-62,2.0,,,,7,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.0,0.0,2.0,6,2,12
358,wM-487,DIP,8,29.0,0.0,0.0,327.90157445290293,4.009160147318885,65.40924307373031,708.8620374362744,,481.1089729735442,,Zone-161,2.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,8.343297737987502,1.0,2.0,6,2,12
359,wM-488,DIP,8,58.0,0.0,0.0,315.6700008656585,5.040017964448004,57.292275668695375,650.5072551017762,,422.9108040253348,,Zone-161,2.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,7.333680266489539,1.0,2.0,6,2,12
360,wM-489,DIP,8,2.0,1.208656299283127,0.0,369.69019401699023,1.899742680089716,101.44538747488784,700.950352132033,,1080.7269750550722,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,13.045101163431944,1.0,3.0,4,3,12
361,wM-490,DIP,8,102.0,0.0,1.767764121995953,445.35158762260073,7.460146305203993,36.68110212148351,712.6476527814102,,1414.9669717130976,,Zone-154,5.0,,,,4,0,0,0,1,0,0,0,9,2,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,1.29270035157188,0.0,2.0,4,2,8
362,wM-491,DIP,8,3.0,0.0,0.0,453.5550268656243,5.302374009631673,88.42815034352269,742.2284252364387,,1516.430638605234,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.1478932562394154,0.0,2.0,6,2,12
363,wM-492,DIP,8,21.0,0.0,361.1256762606236,1096.8457110259685,378.9039110407848,89.9585015877208,1336.3991940661656,,2182.0917179041708,,Zone-42,8.0,,,,4,0,0,0,1,0,0,0,9,2,2002-12-01 00:00:00.000000,DIP,22,DIP,90,3.0,,0.0,0.0,0.0,2.0,4,2,8
364,wM-493,CAS,6,3.0,410.9004303539328,413.80435663705,2.56693249626143,2.814646500855187,81.70766831189091,300.25061340627207,,1503.5169328174316,,Zone-133,1.0,,,,4,0,0,0,1,0,0,0,0,1,1967-01-01 19:37:00.000000,CAS,57,CAS,75,8.0,,0.0,0.0,0.0,4.0,1,4,4
365,wM-494,CAS,6,2.0,409.0480697306159,411.8556847591109,5.164000544905306,5.187908128344018,83.99767417848123,302.91259934244454,,1503.8475779476255,,Zone-133,1.0,,,,4,0,0,0,1,0,0,0,0,1,1967-01-01 19:37:00.000000,CAS,57,CAS,75,8.0,,0.0,0.0,0.0,4.0,1,4,4
366,wM-495,CAS,6,3.0,782.5508785267431,799.3462551475336,73.77896523782307,0.0,215.67517108204424,84.53130759512008,,1510.1353581699827,,Zone-129,2.0,,,,4,5,0,0,1,0,0,0,6,2,1967-01-01 00:00:00.000000,CAS,57,CAS,75,8.0,,0.0,0.8135606618734182,0.0,4.0,4,4,16
367,wM-496,CAS,6,84.0,785.7354979792855,802.6029744932079,0.0,0.0,215.67517108204424,87.5155923047171,,1510.5864820480767,,Zone-129,2.0,,,,4,5,0,0,1,0,0,0,7,3,1970-01-01 17:26:00.000000,CAS,54,CAS,75,8.0,,0.0,0.8135606618734182,0.0,4.0,6,4,24
368,wM-497,DIP,12,9.0,1297.1479187997495,1279.6360670616632,0.0,0.0,217.66909524501847,802.1378203760837,,1520.5910647772976,,Zone-98,6.0,,,,7,0,0,0,1,0,0,0,7,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,8.829110042052207,1.0,3.0,4,3,12
369,wM-498,DIP,8,5.0,363.6296594728217,345.878225063778,0.0,0.0,70.38783853359146,295.7327838465951,,950.2471963393658,,Zone-131,4.0,,,,4,0,0,0,1,0,0,0,7,2,1980-06-01 00:00:00.000000,DIP,44,DIP,90,5.0,,0.0,4.107506076633891,0.0,3.0,4,3,12
